turkid,is_manipulated,wine,mean_manipulated,value_id,value
A30QRYULPVYZQV,False,RedWine,Low,22,31
A30QRYULPVYZQV,False,RedWine,Low,23,33
A30QRYULPVYZQV,False,RedWine,Low,24,35
A1YC558J4E5KZ,False,RedWine,Med,0,15
A1YC558J4E5KZ,False,RedWine,Med,1,17
A1YC558J4E5KZ,False,RedWine,Med,2,19
A1YC558J4E5KZ,False,RedWine,Med,3,21
A1YC558J4E5KZ,False,RedWine,Med,4,21
A1YC558J4E5KZ,False,RedWine,Med,5,21
A1YC558J4E5KZ,False,RedWine,Med,6,23
A1YC558J4E5KZ,False,RedWine,Med,7,23
A1YC558J4E5KZ,False,RedWine,Med,8,23
A1YC558J4E5KZ,False,RedWine,Med,9,25
A1YC558J4E5KZ,False,RedWine,Med,10,25
A1YC558J4E5KZ,False,RedWine,Med,11,25
A1YC558J4E5KZ,False,RedWine,Med,12,27
A1YC558J4E5KZ,False,RedWine,Med,13,27
A1YC558J4E5KZ,False,RedWine,Med,14,27
A1YC558J4E5KZ,False,RedWine,Med,15,29
A1YC558J4E5KZ,False,RedWine,Med,16,29
A1YC558J4E5KZ,False,RedWine,Med,17,29
A1YC558J4E5KZ,False,RedWine,Med,18,29
A1YC558J4E5KZ,False,RedWine,Med,19,31
A1YC558J4E5KZ,False,RedWine,Med,20,31
A1YC558J4E5KZ,False,RedWine,Med,21,33
A1YC558J4E5KZ,False,RedWine,Med,22,33
A1YC558J4E5KZ,False,RedWine,Med,23,33
A1YC558J4E5KZ,False,RedWine,Med,24,35
A18E16UFE351U6,True,WhiteWine,High,0,27
A18E16UFE351U6,True,WhiteWine,High,1,27
A18E16UFE351U6,True,WhiteWine,High,2,29
A18E16UFE351U6,True,WhiteWine,High,3,29
A18E16UFE351U6,True,WhiteWine,High,4,31
A18E16UFE351U6,True,WhiteWine,High,5,31
A18E16UFE351U6,True,WhiteWine,High,6,31
A18E16UFE351U6,True,WhiteWine,High,7,31
A18E16UFE351U6,True,WhiteWine,High,8,31
A18E16UFE351U6,True,WhiteWine,High,9,33
A18E16UFE351U6,True,WhiteWine,High,10,33
A18E16UFE351U6,True,WhiteWine,High,11,33
A18E16UFE351U6,True,WhiteWine,High,12,35
A18E16UFE351U6,True,WhiteWine,High,13,35
A18E16UFE351U6,True,WhiteWine,High,14,35
A18E16UFE351U6,True,WhiteWine,High,15,37
A18E16UFE351U6,True,WhiteWine,High,16,37
A18E16UFE351U6,True,WhiteWine,High,17,39
A18E16UFE351U6,True,WhiteWine,High,18,39
A18E16UFE351U6,True,WhiteWine,High,19,41
A18E16UFE351U6,True,WhiteWine,High,20,41
A18E16UFE351U6,True,WhiteWine,High,21,41
A18E16UFE351U6,True,WhiteWine,High,22,41
A18E16UFE351U6,True,WhiteWine,High,23,43
A18E16UFE351U6,True,WhiteWine,High,24,43
A3QN9186A6NADH,False,RedWine,High,0,15
A3QN9186A6NADH,False,RedWine,High,1,19
A3QN9186A6NADH,False,RedWine,High,2,19
A3QN9186A6NADH,False,RedWine,High,3,21
A3QN9186A6NADH,False,RedWine,High,4,21
A3QN9186A6NADH,False,RedWine,High,5,23
A3QN9186A6NADH,False,RedWine,High,6,23
A3QN9186A6NADH,False,RedWine,High,7,25
A3QN9186A6NADH,False,RedWine,High,8,25
A3QN9186A6NADH,False,RedWine,High,9,27
A3QN9186A6NADH,False,RedWine,High,10,27
A3QN9186A6NADH,False,RedWine,High,11,29
A3QN9186A6NADH,False,RedWine,High,12,29
A3QN9186A6NADH,False,RedWine,High,13,31
A3QN9186A6NADH,False,RedWine,High,14,31
A3QN9186A6NADH,False,RedWine,High,15,33
A3QN9186A6NADH,False,RedWine,High,16,33
A3QN9186A6NADH,False,RedWine,High,17,35
A3QN9186A6NADH,False,RedWine,High,18,37
A3QN9186A6NADH,False,RedWine,High,19,39
A3QN9186A6NADH,False,RedWine,High,20,39
A3QN9186A6NADH,False,RedWine,High,21,41
A3QN9186A6NADH,False,RedWine,High,22,43
A3QN9186A6NADH,False,RedWine,High,23,45
A3QN9186A6NADH,False,RedWine,High,24,47
A2WMLZ23Z4ZRIE,False,RedWine,High,0,17
A2WMLZ23Z4ZRIE,False,RedWine,High,1,21
A2WMLZ23Z4ZRIE,False,RedWine,High,2,21
A2WMLZ23Z4ZRIE,False,RedWine,High,3,23
A2WMLZ23Z4ZRIE,False,RedWine,High,4,23
A2WMLZ23Z4ZRIE,False,RedWine,High,5,23
A2WMLZ23Z4ZRIE,False,RedWine,High,6,23
A2WMLZ23Z4ZRIE,False,RedWine,High,7,25
A2WMLZ23Z4ZRIE,False,RedWine,High,8,25
A2WMLZ23Z4ZRIE,False,RedWine,High,9,25
A2WMLZ23Z4ZRIE,False,RedWine,High,10,25
A2WMLZ23Z4ZRIE,False,RedWine,High,11,27
A2WMLZ23Z4ZRIE,False,RedWine,High,12,27
A2WMLZ23Z4ZRIE,False,RedWine,High,13,29
A2WMLZ23Z4ZRIE,False,RedWine,High,14,29
A2WMLZ23Z4ZRIE,False,RedWine,High,15,29
A2WMLZ23Z4ZRIE,False,RedWine,High,16,29
A2WMLZ23Z4ZRIE,False,RedWine,High,17,31
A2WMLZ23Z4ZRIE,False,RedWine,High,18,31
A2WMLZ23Z4ZRIE,False,RedWine,High,19,33
A2WMLZ23Z4ZRIE,False,RedWine,High,20,33
A2WMLZ23Z4ZRIE,False,RedWine,High,21,37
A2WMLZ23Z4ZRIE,False,RedWine,High,22,39
A2WMLZ23Z4ZRIE,False,RedWine,High,23,39
A2WMLZ23Z4ZRIE,False,RedWine,High,24,41
A3US51RJ9AWSEE,False,RedWine,High,0,17
A3US51RJ9AWSEE,False,RedWine,High,1,17
A3US51RJ9AWSEE,False,RedWine,High,2,19
A3US51RJ9AWSEE,False,RedWine,High,3,19
A3US51RJ9AWSEE,False,RedWine,High,4,19
A3US51RJ9AWSEE,False,RedWine,High,5,19
A3US51RJ9AWSEE,False,RedWine,High,6,21
A3US51RJ9AWSEE,False,RedWine,High,7,21
A3US51RJ9AWSEE,False,RedWine,High,8,21
A3US51RJ9AWSEE,False,RedWine,High,9,23
A3US51RJ9AWSEE,False,RedWine,High,10,23
A3US51RJ9AWSEE,False,RedWine,High,11,23
A3US51RJ9AWSEE,False,RedWine,High,12,23
A3US51RJ9AWSEE,False,RedWine,High,13,23
A3US51RJ9AWSEE,False,RedWine,High,14,25
A3US51RJ9AWSEE,False,RedWine,High,15,25
A3US51RJ9AWSEE,False,RedWine,High,16,25
A3US51RJ9AWSEE,False,RedWine,High,17,25
A3US51RJ9AWSEE,False,RedWine,High,18,25
A3US51RJ9AWSEE,False,RedWine,High,19,25
A3US51RJ9AWSEE,False,RedWine,High,20,25
A3US51RJ9AWSEE,False,RedWine,High,21,25
A3US51RJ9AWSEE,False,RedWine,High,22,25
A3US51RJ9AWSEE,False,RedWine,High,23,31
A3US51RJ9AWSEE,False,RedWine,High,24,31
AIZAG6Z43BB2I,False,RedWine,Med,0,3
AIZAG6Z43BB2I,False,RedWine,Med,1,5
AIZAG6Z43BB2I,False,RedWine,Med,2,5
AIZAG6Z43BB2I,False,RedWine,Med,3,13
AIZAG6Z43BB2I,False,RedWine,Med,4,13
AIZAG6Z43BB2I,False,RedWine,Med,5,13
AIZAG6Z43BB2I,False,RedWine,Med,6,19
AIZAG6Z43BB2I,False,RedWine,Med,7,19
AIZAG6Z43BB2I,False,RedWine,Med,8,19
AIZAG6Z43BB2I,False,RedWine,Med,9,23
AIZAG6Z43BB2I,False,RedWine,Med,10,23
AIZAG6Z43BB2I,False,RedWine,Med,11,23
AIZAG6Z43BB2I,False,RedWine,Med,12,29
AIZAG6Z43BB2I,False,RedWine,Med,13,29
AIZAG6Z43BB2I,False,RedWine,Med,14,35
AIZAG6Z43BB2I,False,RedWine,Med,15,35
AIZAG6Z43BB2I,False,RedWine,Med,16,35
AIZAG6Z43BB2I,False,RedWine,Med,17,39
AIZAG6Z43BB2I,False,RedWine,Med,18,39
AIZAG6Z43BB2I,False,RedWine,Med,19,41
AIZAG6Z43BB2I,False,RedWine,Med,20,41
AIZAG6Z43BB2I,False,RedWine,Med,21,45
AIZAG6Z43BB2I,False,RedWine,Med,22,45
AIZAG6Z43BB2I,False,RedWine,Med,23,45
AIZAG6Z43BB2I,False,RedWine,Med,24,47
A39EH9228GV09X,True,WhiteWine,Med,0,17
A39EH9228GV09X,True,WhiteWine,Med,1,17
A39EH9228GV09X,True,WhiteWine,Med,2,17
A39EH9228GV09X,True,WhiteWine,Med,3,19
A39EH9228GV09X,True,WhiteWine,Med,4,21
A39EH9228GV09X,True,WhiteWine,Med,5,21
A39EH9228GV09X,True,WhiteWine,Med,6,23
A39EH9228GV09X,True,WhiteWine,Med,7,23
A39EH9228GV09X,True,WhiteWine,Med,8,23
A39EH9228GV09X,True,WhiteWine,Med,9,23
A39EH9228GV09X,True,WhiteWine,Med,10,23
A39EH9228GV09X,True,WhiteWine,Med,11,25
A39EH9228GV09X,True,WhiteWine,Med,12,27
A39EH9228GV09X,True,WhiteWine,Med,13,27
A39EH9228GV09X,True,WhiteWine,Med,14,29
A39EH9228GV09X,True,WhiteWine,Med,15,29
A39EH9228GV09X,True,WhiteWine,Med,16,29
A39EH9228GV09X,True,WhiteWine,Med,17,31
A39EH9228GV09X,True,WhiteWine,Med,18,31
A39EH9228GV09X,True,WhiteWine,Med,19,31
A39EH9228GV09X,True,WhiteWine,Med,20,33
A39EH9228GV09X,True,WhiteWine,Med,21,33
A39EH9228GV09X,True,WhiteWine,Med,22,33
A39EH9228GV09X,True,WhiteWine,Med,23,33
A39EH9228GV09X,True,WhiteWine,Med,24,33
A7I3G380E29VE,True,WhiteWine,Low,0,17
A7I3G380E29VE,True,WhiteWine,Low,1,17
A7I3G380E29VE,True,WhiteWine,Low,2,17
A7I3G380E29VE,True,WhiteWine,Low,3,17
A7I3G380E29VE,True,WhiteWine,Low,4,17
A7I3G380E29VE,True,WhiteWine,Low,5,17
A7I3G380E29VE,True,WhiteWine,Low,6,17
A7I3G380E29VE,True,WhiteWine,Low,7,17
A7I3G380E29VE,True,WhiteWine,Low,8,19
A7I3G380E29VE,True,WhiteWine,Low,9,19
A7I3G380E29VE,True,WhiteWine,Low,10,19
A7I3G380E29VE,True,WhiteWine,Low,11,19
A7I3G380E29VE,True,WhiteWine,Low,12,19
A7I3G380E29VE,True,WhiteWine,Low,13,19
A7I3G380E29VE,True,WhiteWine,Low,14,21
A7I3G380E29VE,True,WhiteWine,Low,15,21
A7I3G380E29VE,True,WhiteWine,Low,16,21
A7I3G380E29VE,True,WhiteWine,Low,17,21
A7I3G380E29VE,True,WhiteWine,Low,18,21
A7I3G380E29VE,True,WhiteWine,Low,19,23
A7I3G380E29VE,True,WhiteWine,Low,20,23
A7I3G380E29VE,True,WhiteWine,Low,21,23
A7I3G380E29VE,True,WhiteWine,Low,22,23
A7I3G380E29VE,True,WhiteWine,Low,23,23
A7I3G380E29VE,True,WhiteWine,Low,24,23
A3PZMH0G4UBMYG,False,RedWine,High,0,19
A3PZMH0G4UBMYG,False,RedWine,High,1,19
A3PZMH0G4UBMYG,False,RedWine,High,2,21
A3PZMH0G4UBMYG,False,RedWine,High,3,21
A3PZMH0G4UBMYG,False,RedWine,High,4,21
A3PZMH0G4UBMYG,False,RedWine,High,5,25
A3PZMH0G4UBMYG,False,RedWine,High,6,25
A3PZMH0G4UBMYG,False,RedWine,High,7,25
A3PZMH0G4UBMYG,False,RedWine,High,8,27
A3PZMH0G4UBMYG,False,RedWine,High,9,27
A3PZMH0G4UBMYG,False,RedWine,High,10,27
A3PZMH0G4UBMYG,False,RedWine,High,11,27
A3PZMH0G4UBMYG,False,RedWine,High,12,27
A3PZMH0G4UBMYG,False,RedWine,High,13,27
A3PZMH0G4UBMYG,False,RedWine,High,14,29
A3PZMH0G4UBMYG,False,RedWine,High,15,29
A3PZMH0G4UBMYG,False,RedWine,High,16,29
A3PZMH0G4UBMYG,False,RedWine,High,17,31
A3PZMH0G4UBMYG,False,RedWine,High,18,31
A3PZMH0G4UBMYG,False,RedWine,High,19,31
A3PZMH0G4UBMYG,False,RedWine,High,20,31
A3PZMH0G4UBMYG,False,RedWine,High,21,31
A3PZMH0G4UBMYG,False,RedWine,High,22,33
A3PZMH0G4UBMYG,False,RedWine,High,23,33
A3PZMH0G4UBMYG,False,RedWine,High,24,33
A2389DERMNF3ZB,False,RedWine,Med,0,17
A2389DERMNF3ZB,False,RedWine,Med,1,17
A2389DERMNF3ZB,False,RedWine,Med,2,19
A2389DERMNF3ZB,False,RedWine,Med,3,19
A2389DERMNF3ZB,False,RedWine,Med,4,19
A2389DERMNF3ZB,False,RedWine,Med,5,21
A2389DERMNF3ZB,False,RedWine,Med,6,21
A2389DERMNF3ZB,False,RedWine,Med,7,21
A2389DERMNF3ZB,False,RedWine,Med,8,21
A2389DERMNF3ZB,False,RedWine,Med,9,23
A2389DERMNF3ZB,False,RedWine,Med,10,23
A2389DERMNF3ZB,False,RedWine,Med,11,23
A2389DERMNF3ZB,False,RedWine,Med,12,23
A2389DERMNF3ZB,False,RedWine,Med,13,25
A2389DERMNF3ZB,False,RedWine,Med,14,25
A2389DERMNF3ZB,False,RedWine,Med,15,25
A2389DERMNF3ZB,False,RedWine,Med,16,25
A2389DERMNF3ZB,False,RedWine,Med,17,25
A2389DERMNF3ZB,False,RedWine,Med,18,27
A2389DERMNF3ZB,False,RedWine,Med,19,27
A2389DERMNF3ZB,False,RedWine,Med,20,27
A2389DERMNF3ZB,False,RedWine,Med,21,29
A2389DERMNF3ZB,False,RedWine,Med,22,31
A2389DERMNF3ZB,False,RedWine,Med,23,31
A2389DERMNF3ZB,False,RedWine,Med,24,31
AN8DH4EWUI93G,False,RedWine,Low,0,17
AN8DH4EWUI93G,False,RedWine,Low,1,17
AN8DH4EWUI93G,False,RedWine,Low,2,17
AN8DH4EWUI93G,False,RedWine,Low,3,17
AN8DH4EWUI93G,False,RedWine,Low,4,17
AN8DH4EWUI93G,False,RedWine,Low,5,19
AN8DH4EWUI93G,False,RedWine,Low,6,19
AN8DH4EWUI93G,False,RedWine,Low,7,19
AN8DH4EWUI93G,False,RedWine,Low,8,21
AN8DH4EWUI93G,False,RedWine,Low,9,21
AN8DH4EWUI93G,False,RedWine,Low,10,21
AN8DH4EWUI93G,False,RedWine,Low,11,23
AN8DH4EWUI93G,False,RedWine,Low,12,23
AN8DH4EWUI93G,False,RedWine,Low,13,23
AN8DH4EWUI93G,False,RedWine,Low,14,25
AN8DH4EWUI93G,False,RedWine,Low,15,25
AN8DH4EWUI93G,False,RedWine,Low,16,25
AN8DH4EWUI93G,False,RedWine,Low,17,27
AN8DH4EWUI93G,False,RedWine,Low,18,27
AN8DH4EWUI93G,False,RedWine,Low,19,27
AN8DH4EWUI93G,False,RedWine,Low,20,29
AN8DH4EWUI93G,False,RedWine,Low,21,29
AN8DH4EWUI93G,False,RedWine,Low,22,29
AN8DH4EWUI93G,False,RedWine,Low,23,31
AN8DH4EWUI93G,False,RedWine,Low,24,35
A1YMZSPZWPHT3W,True,WhiteWine,High,0,29
A1YMZSPZWPHT3W,True,WhiteWine,High,1,31
A1YMZSPZWPHT3W,True,WhiteWine,High,2,31
A1YMZSPZWPHT3W,True,WhiteWine,High,3,31
A1YMZSPZWPHT3W,True,WhiteWine,High,4,33
A1YMZSPZWPHT3W,True,WhiteWine,High,5,33
A1YMZSPZWPHT3W,True,WhiteWine,High,6,33
A1YMZSPZWPHT3W,True,WhiteWine,High,7,33
A1YMZSPZWPHT3W,True,WhiteWine,High,8,35
A1YMZSPZWPHT3W,True,WhiteWine,High,9,35
A1YMZSPZWPHT3W,True,WhiteWine,High,10,35
A1YMZSPZWPHT3W,True,WhiteWine,High,11,35
A1YMZSPZWPHT3W,True,WhiteWine,High,12,37
A1YMZSPZWPHT3W,True,WhiteWine,High,13,37
A1YMZSPZWPHT3W,True,WhiteWine,High,14,37
A1YMZSPZWPHT3W,True,WhiteWine,High,15,37
A1YMZSPZWPHT3W,True,WhiteWine,High,16,39
A1YMZSPZWPHT3W,True,WhiteWine,High,17,39
A1YMZSPZWPHT3W,True,WhiteWine,High,18,39
A1YMZSPZWPHT3W,True,WhiteWine,High,19,39
A1YMZSPZWPHT3W,True,WhiteWine,High,20,41
A1YMZSPZWPHT3W,True,WhiteWine,High,21,41
A1YMZSPZWPHT3W,True,WhiteWine,High,22,41
A1YMZSPZWPHT3W,True,WhiteWine,High,23,41
A1YMZSPZWPHT3W,True,WhiteWine,High,24,43
A390GZR4Y99EP9,True,WhiteWine,High,0,21
A390GZR4Y99EP9,True,WhiteWine,High,1,23
A390GZR4Y99EP9,True,WhiteWine,High,2,23
A390GZR4Y99EP9,True,WhiteWine,High,3,23
A390GZR4Y99EP9,True,WhiteWine,High,4,25
A390GZR4Y99EP9,True,WhiteWine,High,5,25
A390GZR4Y99EP9,True,WhiteWine,High,6,25
A390GZR4Y99EP9,True,WhiteWine,High,7,27
A390GZR4Y99EP9,True,WhiteWine,High,8,27
A390GZR4Y99EP9,True,WhiteWine,High,9,27
A390GZR4Y99EP9,True,WhiteWine,High,10,29
A390GZR4Y99EP9,True,WhiteWine,High,11,29
A390GZR4Y99EP9,True,WhiteWine,High,12,29
A390GZR4Y99EP9,True,WhiteWine,High,13,29
A390GZR4Y99EP9,True,WhiteWine,High,14,29
A390GZR4Y99EP9,True,WhiteWine,High,15,31
A390GZR4Y99EP9,True,WhiteWine,High,16,31
A390GZR4Y99EP9,True,WhiteWine,High,17,31
A390GZR4Y99EP9,True,WhiteWine,High,18,33
A390GZR4Y99EP9,True,WhiteWine,High,19,33
A390GZR4Y99EP9,True,WhiteWine,High,20,35
A390GZR4Y99EP9,True,WhiteWine,High,21,35
A390GZR4Y99EP9,True,WhiteWine,High,22,35
A390GZR4Y99EP9,True,WhiteWine,High,23,37
A390GZR4Y99EP9,True,WhiteWine,High,24,39
A375OH1S7FO7L8,True,WhiteWine,Med,0,17
A375OH1S7FO7L8,True,WhiteWine,Med,1,17
A375OH1S7FO7L8,True,WhiteWine,Med,2,17
A375OH1S7FO7L8,True,WhiteWine,Med,3,19
A375OH1S7FO7L8,True,WhiteWine,Med,4,19
A375OH1S7FO7L8,True,WhiteWine,Med,5,19
A375OH1S7FO7L8,True,WhiteWine,Med,6,19
A375OH1S7FO7L8,True,WhiteWine,Med,7,21
A375OH1S7FO7L8,True,WhiteWine,Med,8,21
A375OH1S7FO7L8,True,WhiteWine,Med,9,21
A375OH1S7FO7L8,True,WhiteWine,Med,10,21
A375OH1S7FO7L8,True,WhiteWine,Med,11,23
A375OH1S7FO7L8,True,WhiteWine,Med,12,23
A375OH1S7FO7L8,True,WhiteWine,Med,13,23
A375OH1S7FO7L8,True,WhiteWine,Med,14,23
A375OH1S7FO7L8,True,WhiteWine,Med,15,23
A375OH1S7FO7L8,True,WhiteWine,Med,16,25
A375OH1S7FO7L8,True,WhiteWine,Med,17,25
A375OH1S7FO7L8,True,WhiteWine,Med,18,25
A375OH1S7FO7L8,True,WhiteWine,Med,19,27
A375OH1S7FO7L8,True,WhiteWine,Med,20,27
A375OH1S7FO7L8,True,WhiteWine,Med,21,29
A375OH1S7FO7L8,True,WhiteWine,Med,22,29
A375OH1S7FO7L8,True,WhiteWine,Med,23,31
A375OH1S7FO7L8,True,WhiteWine,Med,24,33
A22NEBA2IRZX4V,True,WhiteWine,Low,0,7
A22NEBA2IRZX4V,True,WhiteWine,Low,1,9
A22NEBA2IRZX4V,True,WhiteWine,Low,2,9
A22NEBA2IRZX4V,True,WhiteWine,Low,3,9
A22NEBA2IRZX4V,True,WhiteWine,Low,4,9
A22NEBA2IRZX4V,True,WhiteWine,Low,5,11
A22NEBA2IRZX4V,True,WhiteWine,Low,6,11
A22NEBA2IRZX4V,True,WhiteWine,Low,7,11
A22NEBA2IRZX4V,True,WhiteWine,Low,8,11
A22NEBA2IRZX4V,True,WhiteWine,Low,9,11
A22NEBA2IRZX4V,True,WhiteWine,Low,10,11
A22NEBA2IRZX4V,True,WhiteWine,Low,11,11
A22NEBA2IRZX4V,True,WhiteWine,Low,12,11
A22NEBA2IRZX4V,True,WhiteWine,Low,13,13
A22NEBA2IRZX4V,True,WhiteWine,Low,14,13
A22NEBA2IRZX4V,True,WhiteWine,Low,15,13
A22NEBA2IRZX4V,True,WhiteWine,Low,16,13
A22NEBA2IRZX4V,True,WhiteWine,Low,17,13
A22NEBA2IRZX4V,True,WhiteWine,Low,18,13
A22NEBA2IRZX4V,True,WhiteWine,Low,19,13
A22NEBA2IRZX4V,True,WhiteWine,Low,20,15
A22NEBA2IRZX4V,True,WhiteWine,Low,21,15
A22NEBA2IRZX4V,True,WhiteWine,Low,22,15
A22NEBA2IRZX4V,True,WhiteWine,Low,23,17
A22NEBA2IRZX4V,True,WhiteWine,Low,24,17
A1Z6F664MYBMVI,True,WhiteWine,Low,0,7
A1Z6F664MYBMVI,True,WhiteWine,Low,1,9
A1Z6F664MYBMVI,True,WhiteWine,Low,2,9
A1Z6F664MYBMVI,True,WhiteWine,Low,3,9
A1Z6F664MYBMVI,True,WhiteWine,Low,4,11
A1Z6F664MYBMVI,True,WhiteWine,Low,5,11
A1Z6F664MYBMVI,True,WhiteWine,Low,6,11
A1Z6F664MYBMVI,True,WhiteWine,Low,7,11
A1Z6F664MYBMVI,True,WhiteWine,Low,8,11
A1Z6F664MYBMVI,True,WhiteWine,Low,9,11
A1Z6F664MYBMVI,True,WhiteWine,Low,10,13
A1Z6F664MYBMVI,True,WhiteWine,Low,11,13
A1Z6F664MYBMVI,True,WhiteWine,Low,12,13
A1Z6F664MYBMVI,True,WhiteWine,Low,13,13
A1Z6F664MYBMVI,True,WhiteWine,Low,14,13
A1Z6F664MYBMVI,True,WhiteWine,Low,15,13
A1Z6F664MYBMVI,True,WhiteWine,Low,16,15
A1Z6F664MYBMVI,True,WhiteWine,Low,17,15
A1Z6F664MYBMVI,True,WhiteWine,Low,18,15
A1Z6F664MYBMVI,True,WhiteWine,Low,19,15
A1Z6F664MYBMVI,True,WhiteWine,Low,20,15
A1Z6F664MYBMVI,True,WhiteWine,Low,21,15
A1Z6F664MYBMVI,True,WhiteWine,Low,22,15
A1Z6F664MYBMVI,True,WhiteWine,Low,23,17
A1Z6F664MYBMVI,True,WhiteWine,Low,24,17
A3908297ZI3LES,False,RedWine,Low,0,7
A3908297ZI3LES,False,RedWine,Low,1,9
A3908297ZI3LES,False,RedWine,Low,2,11
A3908297ZI3LES,False,RedWine,Low,3,13
A3908297ZI3LES,False,RedWine,Low,4,15
A3908297ZI3LES,False,RedWine,Low,5,17
A3908297ZI3LES,False,RedWine,Low,6,17
A3908297ZI3LES,False,RedWine,Low,7,19
A3908297ZI3LES,False,RedWine,Low,8,19
A3908297ZI3LES,False,RedWine,Low,9,21
A3908297ZI3LES,False,RedWine,Low,10,21
A3908297ZI3LES,False,RedWine,Low,11,23
A3908297ZI3LES,False,RedWine,Low,12,23
A3908297ZI3LES,False,RedWine,Low,13,25
A3908297ZI3LES,False,RedWine,Low,14,25
A3908297ZI3LES,False,RedWine,Low,15,27
A3908297ZI3LES,False,RedWine,Low,16,27
A3908297ZI3LES,False,RedWine,Low,17,29
A3908297ZI3LES,False,RedWine,Low,18,31
A3908297ZI3LES,False,RedWine,Low,19,33
A3908297ZI3LES,False,RedWine,Low,20,35
A3908297ZI3LES,False,RedWine,Low,21,37
A3908297ZI3LES,False,RedWine,Low,22,37
A3908297ZI3LES,False,RedWine,Low,23,39
A3908297ZI3LES,False,RedWine,Low,24,39
A3U2UNSYDPS933,True,WhiteWine,High,0,27
A3U2UNSYDPS933,True,WhiteWine,High,1,27
A3U2UNSYDPS933,True,WhiteWine,High,2,29
A3U2UNSYDPS933,True,WhiteWine,High,3,29
A3U2UNSYDPS933,True,WhiteWine,High,4,31
A3U2UNSYDPS933,True,WhiteWine,High,5,31
A3U2UNSYDPS933,True,WhiteWine,High,6,33
A3U2UNSYDPS933,True,WhiteWine,High,7,33
A3U2UNSYDPS933,True,WhiteWine,High,8,35
A3U2UNSYDPS933,True,WhiteWine,High,9,35
A3U2UNSYDPS933,True,WhiteWine,High,10,37
A3U2UNSYDPS933,True,WhiteWine,High,11,39
A3U2UNSYDPS933,True,WhiteWine,High,12,39
A3U2UNSYDPS933,True,WhiteWine,High,13,41
A3U2UNSYDPS933,True,WhiteWine,High,14,41
A3U2UNSYDPS933,True,WhiteWine,High,15,43
A3U2UNSYDPS933,True,WhiteWine,High,16,43
A3U2UNSYDPS933,True,WhiteWine,High,17,45
A3U2UNSYDPS933,True,WhiteWine,High,18,45
A3U2UNSYDPS933,True,WhiteWine,High,19,47
A3U2UNSYDPS933,True,WhiteWine,High,20,47
A3U2UNSYDPS933,True,WhiteWine,High,21,47
A3U2UNSYDPS933,True,WhiteWine,High,22,47
A3U2UNSYDPS933,True,WhiteWine,High,23,49
A3U2UNSYDPS933,True,WhiteWine,High,24,49
A1S5W9N861BFLD,False,RedWine,High,0,19
A1S5W9N861BFLD,False,RedWine,High,1,21
A1S5W9N861BFLD,False,RedWine,High,2,23
A1S5W9N861BFLD,False,RedWine,High,3,25
A1S5W9N861BFLD,False,RedWine,High,4,27
A1S5W9N861BFLD,False,RedWine,High,5,27
A1S5W9N861BFLD,False,RedWine,High,6,29
A1S5W9N861BFLD,False,RedWine,High,7,29
A1S5W9N861BFLD,False,RedWine,High,8,31
A1S5W9N861BFLD,False,RedWine,High,9,31
A1S5W9N861BFLD,False,RedWine,High,10,31
A1S5W9N861BFLD,False,RedWine,High,11,31
A1S5W9N861BFLD,False,RedWine,High,12,31
A1S5W9N861BFLD,False,RedWine,High,13,31
A1S5W9N861BFLD,False,RedWine,High,14,33
A1S5W9N861BFLD,False,RedWine,High,15,33
A1S5W9N861BFLD,False,RedWine,High,16,33
A1S5W9N861BFLD,False,RedWine,High,17,33
A1S5W9N861BFLD,False,RedWine,High,18,35
A1S5W9N861BFLD,False,RedWine,High,19,35
A1S5W9N861BFLD,False,RedWine,High,20,37
A1S5W9N861BFLD,False,RedWine,High,21,37
A1S5W9N861BFLD,False,RedWine,High,22,39
A1S5W9N861BFLD,False,RedWine,High,23,39
A1S5W9N861BFLD,False,RedWine,High,24,41
A3KRZCW1TPIBY6,False,RedWine,Low,0,17
A3KRZCW1TPIBY6,False,RedWine,Low,1,19
A3KRZCW1TPIBY6,False,RedWine,Low,2,19
A3KRZCW1TPIBY6,False,RedWine,Low,3,21
A3KRZCW1TPIBY6,False,RedWine,Low,4,21
A3KRZCW1TPIBY6,False,RedWine,Low,5,21
A3KRZCW1TPIBY6,False,RedWine,Low,6,23
A3KRZCW1TPIBY6,False,RedWine,Low,7,23
A3KRZCW1TPIBY6,False,RedWine,Low,8,23
A3KRZCW1TPIBY6,False,RedWine,Low,9,25
A3KRZCW1TPIBY6,False,RedWine,Low,10,25
A3KRZCW1TPIBY6,False,RedWine,Low,11,25
A3KRZCW1TPIBY6,False,RedWine,Low,12,27
A3KRZCW1TPIBY6,False,RedWine,Low,13,27
A3KRZCW1TPIBY6,False,RedWine,Low,14,27
A3KRZCW1TPIBY6,False,RedWine,Low,15,27
A3KRZCW1TPIBY6,False,RedWine,Low,16,29
A3KRZCW1TPIBY6,False,RedWine,Low,17,29
A3KRZCW1TPIBY6,False,RedWine,Low,18,29
A3KRZCW1TPIBY6,False,RedWine,Low,19,31
A3KRZCW1TPIBY6,False,RedWine,Low,20,31
A3KRZCW1TPIBY6,False,RedWine,Low,21,33
A3KRZCW1TPIBY6,False,RedWine,Low,22,33
A3KRZCW1TPIBY6,False,RedWine,Low,23,35
A3KRZCW1TPIBY6,False,RedWine,Low,24,37
A423QQ5WN43B9,False,RedWine,High,0,3
